Port:              P008
Site:              Portsmouth
Latitude:          50.80256
Longitude:         -1.11175
Start Date:        01JAN2021-00.00.00
End Date:          31JAN2021-23.45.00
Contributor:       National Oceanography Centre, Liverpool
Datum information: The data refer to Admiralty Chart Datum (ACD)
Parameter code:    ASLVBG02 = Surface elevation (unspecified datum) of the water body by bubbler tide gauge (second sensor)
  Cycle    Date      Time    ASLVBG02   Residual  
 Number yyyy mm dd hh mi ssf         f          f 
   474) 2021/01/05 22:15:00     1.523     -0.031  
   475) 2021/01/05 22:30:00     1.612     -0.033  
   476) 2021/01/05 22:45:00     1.690     -0.045  
   477) 2021/01/05 23:00:00     1.758     -0.064  
   478) 2021/01/05 23:15:00     1.826     -0.077  
   479) 2021/01/05 23:30:00     1.883     -0.096  
   480) 2021/01/05 23:45:00     1.937     -0.117  
   481) 2021/01/06 00:00:00     1.992     -0.140  
   482) 2021/01/06 00:15:00     2.063     -0.159  
   483) 2021/01/06 00:30:00     2.156     -0.173  
   484) 2021/01/06 00:45:00     2.280     -0.178  
   485) 2021/01/06 01:00:00     2.432     -0.176  
   486) 2021/01/06 01:15:00     2.601     -0.173  
   487) 2021/01/06 01:30:00     2.781     -0.170  
   488) 2021/01/06 01:45:00     2.969     -0.163  
   489) 2021/01/06 02:00:00     3.157     -0.157  
   490) 2021/01/06 02:15:00     3.340     -0.155  
   491) 2021/01/06 02:30:00     3.523     -0.148  
   492) 2021/01/06 02:45:00     3.695     -0.145  
   493) 2021/01/06 03:00:00     3.847     -0.150  
   494) 2021/01/06 03:15:00     3.982     -0.150  
   495) 2021/01/06 03:30:00     4.090     -0.148  
   496) 2021/01/06 03:45:00     4.172     -0.139  
   497) 2021/01/06 04:00:00     4.221     -0.130  
   498) 2021/01/06 04:15:00     4.234     -0.131  
   499) 2021/01/06 04:30:00     4.218     -0.142  
   500) 2021/01/06 04:45:00     4.189     -0.156  
   501) 2021/01/06 05:00:00     4.161     -0.163  
   502) 2021/01/06 05:15:00     4.137     -0.156  
   503) 2021/01/06 05:30:00     4.115     -0.133  
   504) 2021/01/06 05:45:00     4.075     -0.105  
   505) 2021/01/06 06:00:00     3.994     -0.089  
   506) 2021/01/06 06:15:00     3.870     -0.084  
   507) 2021/01/06 06:30:00     3.696     -0.099  
   508) 2021/01/06 06:45:00     3.495     -0.115  
   509) 2021/01/06 07:00:00     3.268     -0.135  
   510) 2021/01/06 07:15:00     3.024     -0.155  
   511) 2021/01/06 07:30:00     2.767     -0.173  
   512) 2021/01/06 07:45:00     2.505     -0.187  
   513) 2021/01/06 08:00:00     2.238     -0.205  
   514) 2021/01/06 08:15:00     1.987     -0.215  
   515) 2021/01/06 08:30:00     1.767     -0.218  
   516) 2021/01/06 08:45:00     1.589     -0.214  
   517) 2021/01/06 09:00:00     1.464     -0.204  
   518) 2021/01/06 09:15:00     1.398     -0.185  
   519) 2021/01/06 09:30:00     1.396     -0.150  
   520) 2021/01/06 09:45:00     1.441     -0.108  
   521) 2021/01/06 10:00:00     1.515     -0.068  
   522) 2021/01/06 10:15:00     1.597     -0.040  
   523) 2021/01/06 10:30:00     1.680     -0.025  
   524) 2021/01/06 10:45:00     1.763     -0.017  
   525) 2021/01/06 11:00:00     1.849     -0.011  
   526) 2021/01/06 11:15:00     1.929     -0.011  
   527) 2021/01/06 11:30:00     2.002     -0.015  
   528) 2021/01/06 11:45:00     2.064     -0.026  
   529) 2021/01/06 12:00:00     2.112     -0.047  
   530) 2021/01/06 12:15:00     2.150     -0.077  
   531) 2021/01/06 12:30:00     2.193     -0.107  
   532) 2021/01/06 12:45:00     2.259     -0.124  
   533) 2021/01/06 13:00:00     2.351     -0.132  
   534) 2021/01/06 13:15:00     2.477     -0.125  
   535) 2021/01/06 13:30:00     2.624     -0.113  
   536) 2021/01/06 13:45:00     2.788     -0.096  
   537) 2021/01/06 14:00:00     2.957     -0.081  
   538) 2021/01/06 14:15:00     3.124     -0.072  
   539) 2021/01/06 14:30:00     3.295     -0.059  
   540) 2021/01/06 14:45:00     3.464     -0.048  
   541) 2021/01/06 15:00:00     3.621     -0.044  
   542) 2021/01/06 15:15:00     3.776     -0.035  
   543) 2021/01/06 15:30:00     3.909     -0.031  
   544) 2021/01/06 15:45:00     4.011     -0.034  
   545) 2021/01/06 16:00:00     4.086     -0.034  
   546) 2021/01/06 16:15:00     4.125     -0.037  
   547) 2021/01/06 16:30:00     4.130     -0.045  
   548) 2021/01/06 16:45:00     4.105     -0.061  
   549) 2021/01/06 17:00:00     4.065     -0.077  
   550) 2021/01/06 17:15:00     4.024     -0.086  
   551) 2021/01/06 17:30:00     3.990     -0.081  
   552) 2021/01/06 17:45:00     3.961     -0.061  
   553) 2021/01/06 18:00:00     3.927     -0.031  
   554) 2021/01/06 18:15:00     3.872     -0.001  
   555) 2021/01/06 18:30:00     3.778      0.016  
   556) 2021/01/06 18:45:00     3.639      0.013  
   557) 2021/01/06 19:00:00     3.465     -0.003  
   558) 2021/01/06 19:15:00     3.262     -0.027  
   559) 2021/01/06 19:30:00     3.044     -0.049  
   560) 2021/01/06 19:45:00     2.813     -0.069  
   561) 2021/01/06 20:00:00     2.572     -0.085  
   562) 2021/01/06 20:15:00     2.322     -0.102  
   563) 2021/01/06 20:30:00     2.078     -0.112  
   564) 2021/01/06 20:45:00     1.852     -0.114  
   565) 2021/01/06 21:00:00     1.656     -0.111  
   566) 2021/01/06 21:15:00     1.508     -0.096  
   567) 2021/01/06 21:30:00     1.410     -0.075  
   568) 2021/01/06 21:45:00     1.363     -0.048  
   569) 2021/01/06 22:00:00     1.364     -0.017  
   570) 2021/01/06 22:15:00     1.400      0.014  
   571) 2021/01/06 22:30:00     1.455      0.035  
   572) 2021/01/06 22:45:00     1.536      0.062  
   573) 2021/01/06 23:00:00     1.631      0.088  
   574) 2021/01/06 23:15:00     1.724      0.101  
   575) 2021/01/06 23:30:00     1.813      0.104  
   576) 2021/01/06 23:45:00     1.891      0.094  
   577) 2021/01/07 00:00:00     1.955      0.073  
   578) 2021/01/07 00:15:00     2.015      0.052  
   579) 2021/01/07 00:30:00     2.068      0.028  
   580) 2021/01/07 00:45:00     2.124      0.008  
   581) 2021/01/07 01:00:00     2.184     -0.013  
   582) 2021/01/07 01:15:00     2.259     -0.030  
   583) 2021/01/07 01:30:00     2.360     -0.036  
   584) 2021/01/07 01:45:00     2.486     -0.034  
   585) 2021/01/07 02:00:00     2.633     -0.026  
   586) 2021/01/07 02:15:00     2.800     -0.009  
   587) 2021/01/07 02:30:00     2.973      0.004  
   588) 2021/01/07 02:45:00     3.150      0.015  
   589) 2021/01/07 03:00:00     3.332      0.026  
   590) 2021/01/07 03:15:00     3.514      0.033  
   591) 2021/01/07 03:30:00     3.696      0.041  
   592) 2021/01/07 03:45:00     3.867      0.045  
   593) 2021/01/07 04:00:00     4.022      0.049  
   594) 2021/01/07 04:15:00     4.158      0.058  
   595) 2021/01/07 04:30:00     4.259      0.063  
   596) 2021/01/07 04:45:00     4.326      0.064  
   597) 2021/01/07 05:00:00     4.356      0.056  
   598) 2021/01/07 05:15:00     4.359      0.042  
   599) 2021/01/07 05:30:00     4.342      0.023  
   600) 2021/01/07 05:45:00     4.315      0.005  
   601) 2021/01/07 06:00:00     4.292      0.002  
   602) 2021/01/07 06:15:00     4.269      0.015  
   603) 2021/01/07 06:30:00     4.235      0.036  
   604) 2021/01/07 06:45:00     4.178      0.057  
   605) 2021/01/07 07:00:00     4.081      0.063  
   606) 2021/01/07 07:15:00     3.950      0.059  
   607) 2021/01/07 07:30:00     3.784      0.041  
   608) 2021/01/07 07:45:00     3.592      0.017  
   609) 2021/01/07 08:00:00     3.381     -0.008  
   610) 2021/01/07 08:15:00     3.149     -0.036  
   611) 2021/01/07 08:30:00     2.909     -0.056  
   612) 2021/01/07 08:45:00     2.661     -0.072  
   613) 2021/01/07 09:00:00     2.415     -0.084  
   614) 2021/01/07 09:15:00     2.180     -0.094  
   615) 2021/01/07 09:30:00     1.972     -0.100  
   616) 2021/01/07 09:45:00     1.799     -0.103  
   617) 2021/01/07 10:00:00     1.674     -0.098  
   618) 2021/01/07 10:15:00     1.602     -0.081  
   619) 2021/01/07 10:30:00     1.585     -0.048  
   620) 2021/01/07 10:45:00     1.609     -0.007  
   621) 2021/01/07 11:00:00     1.664      0.037  
   622) 2021/01/07 11:15:00     1.732      0.072  
   623) 2021/01/07 11:30:00     1.802      0.090  
   624) 2021/01/07 11:45:00     1.872      0.094  
   625) 2021/01/07 12:00:00     1.942      0.090  
   626) 2021/01/07 12:15:00     2.009      0.079  
   627) 2021/01/07 12:30:00     2.080      0.074  
   628) 2021/01/07 12:45:00     2.143      0.066  
   629) 2021/01/07 13:00:00     2.197      0.053  
   630) 2021/01/07 13:15:00     2.240      0.030  
   631) 2021/01/07 13:30:00     2.281      0.000  
   632) 2021/01/07 13:45:00     2.335     -0.026  
   633) 2021/01/07 14:00:00     2.416     -0.037  
   634) 2021/01/07 14:15:00     2.524     -0.035  
   635) 2021/01/07 14:30:00     2.658     -0.019  
   636) 2021/01/07 14:45:00     2.806      0.000  
   637) 2021/01/07 15:00:00     2.962      0.018  
   638) 2021/01/07 15:15:00     3.123      0.033  
   639) 2021/01/07 15:30:00     3.282      0.040  
   640) 2021/01/07 15:45:00     3.444      0.044  
   641) 2021/01/07 16:00:00     3.606      0.049  
   642) 2021/01/07 16:15:00     3.755      0.049  
   643) 2021/01/07 16:30:00     3.888      0.051  
   644) 2021/01/07 16:45:00     3.999      0.055  
   645) 2021/01/07 17:00:00     4.078      0.057  
   646) 2021/01/07 17:15:00     4.122      0.053  
   647) 2021/01/07 17:30:00     4.135      0.043  
   648) 2021/01/07 17:45:00     4.119      0.023  
   649) 2021/01/07 18:00:00     4.088      0.002  
   650) 2021/01/07 18:15:00     4.050     -0.015  
   651) 2021/01/07 18:30:00     4.014     -0.017  
   652) 2021/01/07 18:45:00     3.982     -0.001  
   653) 2021/01/07 19:00:00     3.952      0.034  
   654) 2021/01/07 19:15:00     3.909      0.076  
   655) 2021/01/07 19:30:00     3.828      0.099  
   656) 2021/01/07 19:45:00     3.715      0.108  
   657) 2021/01/07 20:00:00     3.558      0.089  
   658) 2021/01/07 20:15:00     3.372      0.059  
   659) 2021/01/07 20:30:00     3.168      0.027  
   660) 2021/01/07 20:45:00     2.950     -0.001  
   661) 2021/01/07 21:00:00     2.717     -0.027  
   662) 2021/01/07 21:15:00     2.482     -0.043  
   663) 2021/01/07 21:30:00     2.247     -0.057  
   664) 2021/01/07 21:45:00     2.024     -0.068  
   665) 2021/01/07 22:00:00     1.824     -0.077  
   666) 2021/01/07 22:15:00     1.658     -0.082  
   667) 2021/01/07 22:30:00     1.546     -0.068  
   668) 2021/01/07 22:45:00     1.488     -0.039  
   669) 2021/01/07 23:00:00     1.478      0.002  
   670) 2021/01/07 23:15:00     1.507      0.049  
   671) 2021/01/07 23:30:00     1.554      0.084  
   672) 2021/01/07 23:45:00     1.612      0.104  
   673) 2021/01/08 00:00:00     1.678      0.111  
   674) 2021/01/08 00:15:00     1.756      0.113  
   675) 2021/01/08 00:30:00     1.832      0.103  
   676) 2021/01/08 00:45:00     1.907      0.089  
   677) 2021/01/08 01:00:00     1.975      0.070  
   678) 2021/01/08 01:15:00     2.042      0.055  
   679) 2021/01/08 01:30:00     2.102      0.038  
   680) 2021/01/08 01:45:00     2.161      0.021  
   681) 2021/01/08 02:00:00     2.222      0.003  
   682) 2021/01/08 02:15:00     2.295     -0.011  
   683) 2021/01/08 02:30:00     2.378     -0.026  
   684) 2021/01/08 02:45:00     2.486     -0.028  
   685) 2021/01/08 03:00:00     2.619     -0.017  
   686) 2021/01/08 03:15:00     2.773      0.003  
   687) 2021/01/08 03:30:00     2.942      0.026  
   688) 2021/01/08 03:45:00     3.114      0.040  
   689) 2021/01/08 04:00:00     3.291      0.048  
   690) 2021/01/08 04:15:00     3.466      0.046  
   691) 2021/01/08 04:30:00     3.641      0.042  
   692) 2021/01/08 04:45:00     3.814      0.044  
   693) 2021/01/08 05:00:00     3.971      0.047  
   694) 2021/01/08 05:15:00     4.115      0.061  
   695) 2021/01/08 05:30:00     4.232      0.077  
   696) 2021/01/08 05:45:00     4.311      0.084  
   697) 2021/01/08 06:00:00     4.355      0.080  
   698) 2021/01/08 06:15:00     4.368      0.066  
   699) 2021/01/08 06:30:00     4.352      0.038  
   700) 2021/01/08 06:45:00     4.326      0.015  
   701) 2021/01/08 07:00:00     4.297      0.005  
   702) 2021/01/08 07:15:00     4.274      0.018  
   703) 2021/01/08 07:30:00     4.245      0.045  
   704) 2021/01/08 07:45:00     4.205      0.080  
   705) 2021/01/08 08:00:00     4.136      0.105  
   706) 2021/01/08 08:15:00     4.029      0.110  
   707) 2021/01/08 08:30:00     3.886      0.097  
   708) 2021/01/08 08:45:00     3.712      0.070  
   709) 2021/01/08 09:00:00     3.517      0.043  
   710) 2021/01/08 09:15:00     3.302      0.017  
   711) 2021/01/08 09:30:00     3.073     -0.003  
   712) 2021/01/08 09:45:00     2.834     -0.017  
   713) 2021/01/08 10:00:00     2.592     -0.028  
   714) 2021/01/08 10:15:00     2.357     -0.038  
   715) 2021/01/08 10:30:00     2.136     -0.050  
   716) 2021/01/08 10:45:00     1.948     -0.055  
   717) 2021/01/08 11:00:00     1.792     -0.059  
   718) 2021/01/08 11:15:00     1.689     -0.046  
   719) 2021/01/08 11:30:00     1.639     -0.015  
   720) 2021/01/08 11:45:00     1.634      0.027  
   721) 2021/01/08 12:00:00     1.668      0.075  
   722) 2021/01/08 12:15:00     1.718      0.110  
   723) 2021/01/08 12:30:00     1.771      0.122  
   724) 2021/01/08 12:45:00     1.828      0.118  
   725) 2021/01/08 13:00:00     1.890      0.107  
   726) 2021/01/08 13:15:00     1.953      0.093  
   727) 2021/01/08 13:30:00     2.021      0.084  
   728) 2021/01/08 13:45:00     2.084      0.076  
   729) 2021/01/08 14:00:00     2.137      0.062  
   730) 2021/01/08 14:15:00     2.181      0.040  
   731) 2021/01/08 14:30:00     2.219      0.011  
   732) 2021/01/08 14:45:00     2.266     -0.016  
   733) 2021/01/08 15:00:00     2.332     -0.033  
   734) 2021/01/08 15:15:00     2.430     -0.028  
   735) 2021/01/08 15:30:00     2.551     -0.012  
   736) 2021/01/08 15:45:00     2.690      0.011  
   737) 2021/01/08 16:00:00     2.838      0.029  
   738) 2021/01/08 16:15:00     2.990      0.037  
   739) 2021/01/08 16:30:00     3.146      0.036  
   740) 2021/01/08 16:45:00     3.303      0.027  
   741) 2021/01/08 17:00:00     3.466      0.022  
   742) 2021/01/08 17:15:00     3.617      0.012  
   743) 2021/01/08 17:30:00     3.766      0.017  
   744) 2021/01/08 17:45:00     3.893      0.024  
   745) 2021/01/08 18:00:00     3.999      0.039  
   746) 2021/01/08 18:15:00     4.065      0.040  
   747) 2021/01/08 18:30:00     4.099      0.033  
   748) 2021/01/08 18:45:00     4.102      0.013  
   749) 2021/01/08 19:00:00     4.088     -0.008  
   750) 2021/01/08 19:15:00     4.055     -0.032  
   751) 2021/01/08 19:30:00     4.017     -0.046  
   752) 2021/01/08 19:45:00     3.980     -0.043  
   753) 2021/01/08 20:00:00     3.937     -0.028  
   754) 2021/01/08 20:15:00     3.892      0.002  
   755) 2021/01/08 20:30:00     3.827      0.027  
   756) 2021/01/08 20:45:00     3.733      0.037  
   757) 2021/01/08 21:00:00     3.604      0.026  
   758) 2021/01/08 21:15:00     3.445      0.002  
   759) 2021/01/08 21:30:00     3.260     -0.028  
   760) 2021/01/08 21:45:00     3.059     -0.053  
   761) 2021/01/08 22:00:00     2.840     -0.074  
   762) 2021/01/08 22:15:00     2.620     -0.079  
   763) 2021/01/08 22:30:00     2.385     -0.092  
   764) 2021/01/08 22:45:00     2.156     -0.101  
   765) 2021/01/08 23:00:00     1.935     -0.117  
   766) 2021/01/08 23:15:00     1.748     -0.123  
   767) 2021/01/08 23:30:00     1.598     -0.121  
   768) 2021/01/08 23:45:00     1.491     -0.111  
   769) 2021/01/09 00:00:00     1.438     -0.084  
   770) 2021/01/09 00:15:00     1.425     -0.051  
   771) 2021/01/09 00:30:00     1.440     -0.027  
   772) 2021/01/09 00:45:00     1.481     -0.009  
   773) 2021/01/09 01:00:00     1.547      0.006  
   774) 2021/01/09 01:15:00     1.629      0.015  
   775) 2021/01/09 01:30:00     1.724      0.023  
   776) 2021/01/09 01:45:00     1.814      0.022  
   777) 2021/01/09 02:00:00     1.900      0.019  
   778) 2021/01/09 02:15:00     1.978      0.013  
   779) 2021/01/09 02:30:00     2.051      0.007  
   780) 2021/01/09 02:45:00     2.119     -0.001  
   781) 2021/01/09 03:00:00     2.178     -0.020  
   782) 2021/01/09 03:15:00     2.238     -0.041  
   783) 2021/01/09 03:30:00     2.307     -0.062  
   784) 2021/01/09 03:45:00     2.392     -0.075  
   785) 2021/01/09 04:00:00     2.508     -0.069  
   786) 2021/01/09 04:15:00     2.650     -0.050  
   787) 2021/01/09 04:30:00     2.809     -0.030  
   788) 2021/01/09 04:45:00     2.977     -0.019  
   789) 2021/01/09 05:00:00     3.147     -0.022  
   790) 2021/01/09 05:15:00     3.323     -0.030  
   791) 2021/01/09 05:30:00     3.502     -0.039  
   792) 2021/01/09 05:45:00     3.682     -0.040  
   793) 2021/01/09 06:00:00     3.847     -0.039  
   794) 2021/01/09 06:15:00     4.012     -0.014  
   795) 2021/01/09 06:30:00     4.139      0.000  
   796) 2021/01/09 06:45:00     4.237      0.012  
   797) 2021/01/09 07:00:00     4.304      0.016  
   798) 2021/01/09 07:15:00     4.343      0.013  
   799) 2021/01/09 07:30:00     4.345     -0.009  
   800) 2021/01/09 07:45:00     4.322     -0.038  
   801) 2021/01/09 08:00:00     4.288     -0.059  
   802) 2021/01/09 08:15:00     4.246     -0.068  
   803) 2021/01/09 08:30:00     4.210     -0.051  
   804) 2021/01/09 08:45:00     4.175     -0.016  
   805) 2021/01/09 09:00:00     4.124      0.018  
   806) 2021/01/09 09:15:00     4.043      0.037  
   807) 2021/01/09 09:30:00     3.920      0.029  
   808) 2021/01/09 09:45:00     3.760      0.002  
   809) 2021/01/09 10:00:00     3.570     -0.031  
   810) 2021/01/09 10:15:00     3.357     -0.061  
   811) 2021/01/09 10:30:00     3.129     -0.080  
   812) 2021/01/09 10:45:00     2.884     -0.095  
   813) 2021/01/09 11:00:00     2.631     -0.107  
   814) 2021/01/09 11:15:00     2.373     -0.122  
   815) 2021/01/09 11:30:00     2.120     -0.143  
   816) 2021/01/09 11:45:00     1.892     -0.159  
   817) 2021/01/09 12:00:00     1.694     -0.173  
   818) 2021/01/09 12:15:00     1.542     -0.174  
   819) 2021/01/09 12:30:00     1.436     -0.166  
   820) 2021/01/09 12:45:00     1.384     -0.142  
   821) 2021/01/09 13:00:00     1.382     -0.107  
   822) 2021/01/09 13:15:00     1.414     -0.076  
   823) 2021/01/09 13:30:00     1.467     -0.056  
   824) 2021/01/09 13:45:00     1.533     -0.049  
   825) 2021/01/09 14:00:00     1.606     -0.050  
   826) 2021/01/09 14:15:00     1.686     -0.051  
   827) 2021/01/09 14:30:00     1.765     -0.053  
   828) 2021/01/09 14:45:00     1.842     -0.053  
   829) 2021/01/09 15:00:00     1.914     -0.054  
   830) 2021/01/09 15:15:00     1.968     -0.070  
   831) 2021/01/09 15:30:00     2.014     -0.095  
   832) 2021/01/09 15:45:00     2.055     -0.128  
   833) 2021/01/09 16:00:00     2.106     -0.156  
   834) 2021/01/09 16:15:00     2.178     -0.171  
   835) 2021/01/09 16:30:00     2.274     -0.172  
   836) 2021/01/09 16:45:00     2.403     -0.154  
   837) 2021/01/09 17:00:00     2.554     -0.133  
   838) 2021/01/09 17:15:00     2.715     -0.121  
   839) 2021/01/09 17:30:00     2.892     -0.112  
   840) 2021/01/09 17:45:00     3.069     -0.116  
   841) 2021/01/09 18:00:00     3.246     -0.123  
   842) 2021/01/09 18:15:00     3.427     -0.119  
   843) 2021/01/09 18:30:00     3.602     -0.105  
   844) 2021/01/09 18:45:00     3.766     -0.078  
   845) 2021/01/09 19:00:00     3.916     -0.039  
   846) 2021/01/09 19:15:00     4.029     -0.012  
   847) 2021/01/09 19:30:00     4.099     -0.007  
   848) 2021/01/09 19:45:00     4.130     -0.021  
   849) 2021/01/09 20:00:00     4.125     -0.053  
   850) 2021/01/09 20:15:00     4.094     -0.090  
   851) 2021/01/09 20:30:00     4.048     -0.122  
   852) 2021/01/09 20:45:00     4.004     -0.132  
   853) 2021/01/09 21:00:00     3.969     -0.114  
   854) 2021/01/09 21:15:00     3.940     -0.075  
   855) 2021/01/09 21:30:00     3.901     -0.034  
   856) 2021/01/09 21:45:00     3.835     -0.010  
   857) 2021/01/09 22:00:00     3.738     -0.004  
   858) 2021/01/09 22:15:00     3.600     -0.020  
   859) 2021/01/09 22:30:00     3.429     -0.046  
   860) 2021/01/09 22:45:00     3.228     -0.073  
   861) 2021/01/09 23:00:00     3.011     -0.089  
   862) 2021/01/09 23:15:00     2.777     -0.099  
   863) 2021/01/09 23:30:00     2.527     -0.111  
   864) 2021/01/09 23:45:00     2.269     -0.129  
   865) 2021/01/10 00:00:00     2.017     -0.150  
   866) 2021/01/10 00:15:00     1.774     -0.182  
   867) 2021/01/10 00:30:00     1.566     -0.205  
   868) 2021/01/10 00:45:00     1.397     -0.223  
   869) 2021/01/10 01:00:00     1.287     -0.219  
   870) 2021/01/10 01:15:00     1.221     -0.212  
   871) 2021/01/10 01:30:00     1.216     -0.187  
   872) 2021/01/10 01:45:00     1.249     -0.164  
   873) 2021/01/10 02:00:00     1.318     -0.141  
   874) 2021/01/10 02:15:00     1.407     -0.124  
   875) 2021/01/10 02:30:00     1.506     -0.114  
   876) 2021/01/10 02:45:00     1.607     -0.109  
   877) 2021/01/10 03:00:00     1.705     -0.107  
   878) 2021/01/10 03:15:00     1.799     -0.104  
   879) 2021/01/10 03:30:00     1.887     -0.102  
   880) 2021/01/10 03:45:00     1.968     -0.104  
   881) 2021/01/10 04:00:00     2.034     -0.119  
   882) 2021/01/10 04:15:00     2.083     -0.153  
   883) 2021/01/10 04:30:00     2.137     -0.184  
   884) 2021/01/10 04:45:00     2.208     -0.205  
   885) 2021/01/10 05:00:00     2.307     -0.208  
   886) 2021/01/10 05:15:00     2.445     -0.188  
   887) 2021/01/10 05:30:00     2.607     -0.166  
   888) 2021/01/10 05:45:00     2.787     -0.148  
   889) 2021/01/10 06:00:00     2.977     -0.141  
   890) 2021/01/10 06:15:00     3.162     -0.154  
   891) 2021/01/10 06:30:00     3.363     -0.154  
   892) 2021/01/10 06:45:00     3.561     -0.149  
   893) 2021/01/10 07:00:00     3.757     -0.130  
   894) 2021/01/10 07:15:00     3.942     -0.098  
   895) 2021/01/10 07:30:00     4.114     -0.054  
   896) 2021/01/10 07:45:00     4.254     -0.018  
   897) 2021/01/10 08:00:00     4.358      0.004  
   898) 2021/01/10 08:15:00     4.416      0.001  
   899) 2021/01/10 08:30:00     4.441     -0.011  
   900) 2021/01/10 08:45:00     4.432     -0.032  
   901) 2021/01/10 09:00:00     4.396     -0.054  
   902) 2021/01/10 09:15:00     4.361     -0.052  
   903) 2021/01/10 09:30:00     4.322     -0.034  
   904) 2021/01/10 09:45:00     4.285     -0.000  
   905) 2021/01/10 10:00:00     4.248      0.044  
   906) 2021/01/10 10:15:00     4.193      0.080  
   907) 2021/01/10 10:30:00     4.106      0.099  
   908) 2021/01/10 10:45:00     3.976      0.096  
   909) 2021/01/10 11:00:00     3.798      0.074  
   910) 2021/01/10 11:15:00     3.585      0.051  
   911) 2021/01/10 11:30:00     3.342      0.029  
   912) 2021/01/10 11:45:00     3.078      0.014  
   913) 2021/01/10 12:00:00     2.800      0.001  
   914) 2021/01/10 12:15:00     2.511     -0.019  
   915) 2021/01/10 12:30:00     2.220     -0.047  
   916) 2021/01/10 12:45:00     1.942     -0.080  
   917) 2021/01/10 13:00:00     1.686     -0.117  
   918) 2021/01/10 13:15:00     1.473     -0.144  
   919) 2021/01/10 13:30:00     1.320     -0.151  
   920) 2021/01/10 13:45:00     1.236     -0.134  
   921) 2021/01/10 14:00:00     1.219     -0.098  
   922) 2021/01/10 14:15:00     1.246     -0.064  
   923) 2021/01/10 14:30:00     1.296     -0.047  
   924) 2021/01/10 14:45:00     1.369     -0.038  
   925) 2021/01/10 15:00:00     1.458     -0.032  
   926) 2021/01/10 15:15:00     1.562     -0.021  
   927) 2021/01/10 15:30:00     1.668     -0.010  
   928) 2021/01/10 15:45:00     1.764     -0.005  
   929) 2021/01/10 16:00:00     1.849     -0.008  
   930) 2021/01/10 16:15:00     1.922     -0.018  
   931) 2021/01/10 16:30:00     1.980     -0.040  
   932) 2021/01/10 16:45:00     2.029     -0.070  
   933) 2021/01/10 17:00:00     2.079     -0.100  
   934) 2021/01/10 17:15:00     2.143     -0.120  
   935) 2021/01/10 17:30:00     2.238     -0.120  
   936) 2021/01/10 17:45:00     2.362     -0.109  
   937) 2021/01/10 18:00:00     2.512     -0.096  
   938) 2021/01/10 18:15:00     2.685     -0.085  
   939) 2021/01/10 18:30:00     2.868     -0.087  
   940) 2021/01/10 18:45:00     3.060     -0.093  
   941) 2021/01/10 19:00:00     3.249     -0.106  
   942) 2021/01/10 19:15:00     3.444     -0.105  
   943) 2021/01/10 19:30:00     3.629     -0.097  
   944) 2021/01/10 19:45:00     3.806     -0.076  
   945) 2021/01/10 20:00:00     3.957     -0.060  
   946) 2021/01/10 20:15:00     4.082     -0.047  
   947) 2021/01/10 20:30:00     4.176     -0.044  
   948) 2021/01/10 20:45:00     4.237     -0.051  
   949) 2021/01/10 21:00:00     4.258     -0.071  
   950) 2021/01/10 21:15:00     4.241     -0.100  
   951) 2021/01/10 21:30:00     4.197     -0.128  
   952) 2021/01/10 21:45:00     4.140     -0.146  
   953) 2021/01/10 22:00:00     4.087     -0.143  
   954) 2021/01/10 22:15:00     4.049     -0.116  
   955) 2021/01/10 22:30:00     4.020     -0.073  
   956) 2021/01/10 22:45:00     3.979     -0.035  
   957) 2021/01/10 23:00:00     3.898     -0.023  
   958) 2021/01/10 23:15:00     3.769     -0.035  
   959) 2021/01/10 23:30:00     3.590     -0.065  
   960) 2021/01/10 23:45:00     3.376     -0.094  
   961) 2021/01/11 00:00:00     3.135     -0.116  
   962) 2021/01/11 00:15:00     2.875     -0.129  
   963) 2021/01/11 00:30:00     2.595     -0.146  
   964) 2021/01/11 00:45:00     2.310     -0.163  
   965) 2021/01/11 01:00:00     2.023     -0.188  
   966) 2021/01/11 01:15:00     1.751     -0.215  
   967) 2021/01/11 01:30:00     1.508     -0.238  
   968) 2021/01/11 01:45:00     1.306     -0.255  
   969) 2021/01/11 02:00:00     1.150     -0.268  
   970) 2021/01/11 02:15:00     1.066     -0.257  
   971) 2021/01/11 02:30:00     1.057     -0.224  
   972) 2021/01/11 02:45:00     1.099     -0.189  
   973) 2021/01/11 03:00:00     1.181     -0.157  
   974) 2021/01/11 03:15:00     1.280     -0.139  
   975) 2021/01/11 03:30:00     1.388     -0.132  
   976) 2021/01/11 03:45:00     1.511     -0.118  
   977) 2021/01/11 04:00:00     1.626     -0.114  
   978) 2021/01/11 04:15:00     1.733     -0.113  
   979) 2021/01/11 04:30:00     1.836     -0.111  
   980) 2021/01/11 04:45:00     1.925     -0.117  
   981) 2021/01/11 05:00:00     1.995     -0.136  
   982) 2021/01/11 05:15:00     2.059     -0.155  
   983) 2021/01/11 05:30:00     2.121     -0.176  
   984) 2021/01/11 05:45:00     2.206     -0.178  
   985) 2021/01/11 06:00:00     2.312     -0.172  
   986) 2021/01/11 06:15:00     2.453     -0.152  
   987) 2021/01/11 06:30:00     2.624     -0.129  
   988) 2021/01/11 06:45:00     2.813     -0.115  
   989) 2021/01/11 07:00:00     3.011     -0.116  
