Port:              P008
Site:              Portsmouth
Latitude:          50.80256
Longitude:         -1.11175
Start Date:        01MAY2021-00.00.00
End Date:          31MAY2021-23.45.00
Contributor:       National Oceanography Centre, Liverpool
Datum information: The data refer to Admiralty Chart Datum (ACD)
Parameter code:    ASLVBG02 = Surface elevation (unspecified datum) of the water body by bubbler tide gauge (second sensor)
  Cycle    Date      Time    ASLVBG02   Residual  
 Number yyyy mm dd hh mi ssf         f          f 
   503) 2021/05/06 05:30:00     3.268      0.105  
   504) 2021/05/06 05:45:00     3.413      0.132  
   505) 2021/05/06 06:00:00     3.557      0.169  
   506) 2021/05/06 06:15:00     3.689      0.206  
   507) 2021/05/06 06:30:00     3.804      0.238  
   508) 2021/05/06 06:45:00     3.891      0.255  
   509) 2021/05/06 07:00:00     3.947      0.254  
   510) 2021/05/06 07:15:00     3.981      0.246  
   511) 2021/05/06 07:30:00     3.996      0.234  
   512) 2021/05/06 07:45:00     3.990      0.217  
   513) 2021/05/06 08:00:00     3.964      0.196  
   514) 2021/05/06 08:15:00     3.925      0.174  
   515) 2021/05/06 08:30:00     3.877      0.154  
   516) 2021/05/06 08:45:00     3.825      0.141  
   517) 2021/05/06 09:00:00     3.769      0.136  
   518) 2021/05/06 09:15:00     3.706      0.141  
   519) 2021/05/06 09:30:00     3.626      0.151  
   520) 2021/05/06 09:45:00     3.525      0.166  
   521) 2021/05/06 10:00:00     3.403      0.185  
   522) 2021/05/06 10:15:00     3.259      0.206  
   523) 2021/05/06 10:30:00     3.099      0.229  
   524) 2021/05/06 10:45:00     2.931      0.251  
   525) 2021/05/06 11:00:00     2.758      0.269  
   526) 2021/05/06 11:15:00     2.573      0.266  
   527) 2021/05/06 11:30:00     2.399      0.259  
   528) 2021/05/06 11:45:00     2.225      0.232  
   529) 2021/05/06 12:00:00     2.077      0.207  
   530) 2021/05/06 12:15:00     1.951      0.177  
   531) 2021/05/06 12:30:00     1.853      0.146  
   532) 2021/05/06 12:45:00     1.790      0.118  
   533) 2021/05/06 13:00:00     1.764      0.099  
   534) 2021/05/06 13:15:00     1.765      0.082  
   535) 2021/05/06 13:30:00     1.798      0.078  
   536) 2021/05/06 13:45:00     1.856      0.089  
   537) 2021/05/06 14:00:00     1.916      0.099  
   538) 2021/05/06 14:15:00     1.980      0.113  
   539) 2021/05/06 14:30:00     2.042      0.127  
   540) 2021/05/06 14:45:00     2.100      0.141  
   541) 2021/05/06 15:00:00     2.158      0.155  
   542) 2021/05/06 15:15:00     2.216      0.167  
   543) 2021/05/06 15:30:00     2.274      0.175  
   544) 2021/05/06 15:45:00     2.318      0.161  
   545) 2021/05/06 16:00:00     2.367      0.143  
   546) 2021/05/06 16:15:00     2.439      0.136  
   547) 2021/05/06 16:30:00     2.519      0.120  
   548) 2021/05/06 16:45:00     2.623      0.110  
   549) 2021/05/06 17:00:00     2.738      0.094  
   550) 2021/05/06 17:15:00     2.865      0.073  
   551) 2021/05/06 17:30:00     3.008      0.058  
   552) 2021/05/06 17:45:00     3.163      0.051  
   553) 2021/05/06 18:00:00     3.322      0.049  
   554) 2021/05/06 18:15:00     3.482      0.055  
   555) 2021/05/06 18:30:00     3.639      0.068  
   556) 2021/05/06 18:45:00     3.783      0.081  
   557) 2021/05/06 19:00:00     3.915      0.097  
   558) 2021/05/06 19:15:00     4.026      0.107  
   559) 2021/05/06 19:30:00     4.120      0.118  
   560) 2021/05/06 19:45:00     4.181      0.116  
   561) 2021/05/06 20:00:00     4.216      0.109  
   562) 2021/05/06 20:15:00     4.213      0.084  
   563) 2021/05/06 20:30:00     4.190      0.058  
   564) 2021/05/06 20:45:00     4.164      0.044  
   565) 2021/05/06 21:00:00     4.138      0.042  
   566) 2021/05/06 21:15:00     4.111      0.051  
   567) 2021/05/06 21:30:00     4.070      0.062  
   568) 2021/05/06 21:45:00     4.004      0.067  
   569) 2021/05/06 22:00:00     3.908      0.067  
   570) 2021/05/06 22:15:00     3.783      0.069  
   571) 2021/05/06 22:30:00     3.642      0.086  
   572) 2021/05/06 22:45:00     3.483      0.113  
   573) 2021/05/06 23:00:00     3.303      0.140  
   574) 2021/05/06 23:15:00     3.111      0.167  
   575) 2021/05/06 23:30:00     2.903      0.181  
   576) 2021/05/06 23:45:00     2.686      0.180  
   577) 2021/05/07 00:00:00     2.475      0.173  
   578) 2021/05/07 00:15:00     2.271      0.153  
   579) 2021/05/07 00:30:00     2.084      0.125  
   580) 2021/05/07 00:45:00     1.927      0.096  
   581) 2021/05/07 01:00:00     1.804      0.066  
   582) 2021/05/07 01:15:00     1.728      0.046  
   583) 2021/05/07 01:30:00     1.695      0.033  
   584) 2021/05/07 01:45:00     1.706      0.035  
   585) 2021/05/07 02:00:00     1.743      0.041  
   586) 2021/05/07 02:15:00     1.793      0.046  
   587) 2021/05/07 02:30:00     1.848      0.051  
   588) 2021/05/07 02:45:00     1.909      0.061  
   589) 2021/05/07 03:00:00     1.971      0.076  
   590) 2021/05/07 03:15:00     2.033      0.094  
   591) 2021/05/07 03:30:00     2.099      0.118  
   592) 2021/05/07 03:45:00     2.158      0.137  
   593) 2021/05/07 04:00:00     2.202      0.140  
   594) 2021/05/07 04:15:00     2.241      0.133  
   595) 2021/05/07 04:30:00     2.282      0.120  
   596) 2021/05/07 04:45:00     2.343      0.115  
   597) 2021/05/07 05:00:00     2.430      0.118  
   598) 2021/05/07 05:15:00     2.551      0.136  
   599) 2021/05/07 05:30:00     2.694      0.154  
   600) 2021/05/07 05:45:00     2.841      0.159  
   601) 2021/05/07 06:00:00     2.985      0.149  
   602) 2021/05/07 06:15:00     3.131      0.136  
   603) 2021/05/07 06:30:00     3.276      0.124  
   604) 2021/05/07 06:45:00     3.433      0.131  
   605) 2021/05/07 07:00:00     3.589      0.148  
   606) 2021/05/07 07:15:00     3.739      0.174  
   607) 2021/05/07 07:30:00     3.867      0.193  
   608) 2021/05/07 07:45:00     3.980      0.215  
   609) 2021/05/07 08:00:00     4.048      0.213  
   610) 2021/05/07 08:15:00     4.085      0.202  
   611) 2021/05/07 08:30:00     4.092      0.184  
   612) 2021/05/07 08:45:00     4.082      0.167  
   613) 2021/05/07 09:00:00     4.054      0.148  
   614) 2021/05/07 09:15:00     4.019      0.131  
   615) 2021/05/07 09:30:00     3.976      0.114  
   616) 2021/05/07 09:45:00     3.928      0.099  
   617) 2021/05/07 10:00:00     3.869      0.085  
   618) 2021/05/07 10:15:00     3.795      0.076  
   619) 2021/05/07 10:30:00     3.699      0.072  
   620) 2021/05/07 10:45:00     3.579      0.075  
   621) 2021/05/07 11:00:00     3.436      0.088  
   622) 2021/05/07 11:15:00     3.271      0.109  
   623) 2021/05/07 11:30:00     3.091      0.138  
   624) 2021/05/07 11:45:00     2.895      0.164  
   625) 2021/05/07 12:00:00     2.684      0.179  
   626) 2021/05/07 12:15:00     2.467      0.184  
   627) 2021/05/07 12:30:00     2.257      0.184  
   628) 2021/05/07 12:45:00     2.054      0.169  
   629) 2021/05/07 13:00:00     1.868      0.142  
   630) 2021/05/07 13:15:00     1.718      0.115  
   631) 2021/05/07 13:30:00     1.601      0.080  
   632) 2021/05/07 13:45:00     1.534      0.052  
   633) 2021/05/07 14:00:00     1.520      0.036  
   634) 2021/05/07 14:15:00     1.547      0.028  
   635) 2021/05/07 14:30:00     1.600      0.023  
   636) 2021/05/07 14:45:00     1.666      0.017  
   637) 2021/05/07 15:00:00     1.748      0.022  
   638) 2021/05/07 15:15:00     1.839      0.038  
   639) 2021/05/07 15:30:00     1.938      0.068  
   640) 2021/05/07 15:45:00     2.033      0.101  
   641) 2021/05/07 16:00:00     2.119      0.131  
   642) 2021/05/07 16:15:00     2.188      0.149  
   643) 2021/05/07 16:30:00     2.254      0.165  
   644) 2021/05/07 16:45:00     2.308      0.167  
   645) 2021/05/07 17:00:00     2.368      0.166  
   646) 2021/05/07 17:15:00     2.442      0.163  
   647) 2021/05/07 17:30:00     2.535      0.157  
   648) 2021/05/07 17:45:00     2.651      0.149  
   649) 2021/05/07 18:00:00     2.785      0.134  
   650) 2021/05/07 18:15:00     2.941      0.120  
   651) 2021/05/07 18:30:00     3.102      0.098  
   652) 2021/05/07 18:45:00     3.265      0.071  
   653) 2021/05/07 19:00:00     3.430      0.048  
   654) 2021/05/07 19:15:00     3.597      0.036  
   655) 2021/05/07 19:30:00     3.765      0.038  
   656) 2021/05/07 19:45:00     3.926      0.049  
   657) 2021/05/07 20:00:00     4.072      0.065  
   658) 2021/05/07 20:15:00     4.192      0.080  
   659) 2021/05/07 20:30:00     4.282      0.092  
   660) 2021/05/07 20:45:00     4.333      0.093  
   661) 2021/05/07 21:00:00     4.351      0.087  
   662) 2021/05/07 21:15:00     4.351      0.085  
   663) 2021/05/07 21:30:00     4.334      0.080  
   664) 2021/05/07 21:45:00     4.308      0.076  
   665) 2021/05/07 22:00:00     4.271      0.067  
   666) 2021/05/07 22:15:00     4.224      0.058  
   667) 2021/05/07 22:30:00     4.170      0.058  
   668) 2021/05/07 22:45:00     4.105      0.072  
   669) 2021/05/07 23:00:00     4.014      0.092  
   670) 2021/05/07 23:15:00     3.895      0.123  
   671) 2021/05/07 23:30:00     3.736      0.151  
   672) 2021/05/07 23:45:00     3.543      0.179  
   673) 2021/05/08 00:00:00     3.326      0.206  
   674) 2021/05/08 00:15:00     3.095      0.235  
   675) 2021/05/08 00:30:00     2.853      0.257  
   676) 2021/05/08 00:45:00     2.607      0.270  
   677) 2021/05/08 01:00:00     2.357      0.265  
   678) 2021/05/08 01:15:00     2.125      0.251  
   679) 2021/05/08 01:30:00     1.917      0.227  
   680) 2021/05/08 01:45:00     1.745      0.194  
   681) 2021/05/08 02:00:00     1.627      0.166  
   682) 2021/05/08 02:15:00     1.562      0.141  
   683) 2021/05/08 02:30:00     1.546      0.119  
   684) 2021/05/08 02:45:00     1.590      0.121  
   685) 2021/05/08 03:00:00     1.664      0.128  
   686) 2021/05/08 03:15:00     1.752      0.137  
   687) 2021/05/08 03:30:00     1.848      0.150  
   688) 2021/05/08 03:45:00     1.942      0.166  
   689) 2021/05/08 04:00:00     2.033      0.187  
   690) 2021/05/08 04:15:00     2.134      0.228  
   691) 2021/05/08 04:30:00     2.230      0.273  
   692) 2021/05/08 04:45:00     2.325      0.324  
   693) 2021/05/08 05:00:00     2.407      0.365  
   694) 2021/05/08 05:15:00     2.479      0.393  
   695) 2021/05/08 05:30:00     2.549      0.407  
   696) 2021/05/08 05:45:00     2.634      0.416  
   697) 2021/05/08 06:00:00     2.734      0.415  
   698) 2021/05/08 06:15:00     2.865      0.417  
   699) 2021/05/08 06:30:00     3.020      0.417  
   700) 2021/05/08 06:45:00     3.184      0.407  
   701) 2021/05/08 07:00:00     3.362      0.399  
   702) 2021/05/08 07:15:00     3.546      0.395  
   703) 2021/05/08 07:30:00     3.734      0.400  
   704) 2021/05/08 07:45:00     3.913      0.408  
   705) 2021/05/08 08:00:00     4.073      0.414  
   706) 2021/05/08 08:15:00     4.205      0.411  
   707) 2021/05/08 08:30:00     4.315      0.412  
   708) 2021/05/08 08:45:00     4.392      0.409  
   709) 2021/05/08 09:00:00     4.436      0.402  
   710) 2021/05/08 09:15:00     4.449      0.393  
   711) 2021/05/08 09:30:00     4.430      0.375  
   712) 2021/05/08 09:45:00     4.389      0.350  
   713) 2021/05/08 10:00:00     4.332      0.316  
   714) 2021/05/08 10:15:00     4.275      0.285  
   715) 2021/05/08 10:30:00     4.227      0.264  
   716) 2021/05/08 10:45:00     4.185      0.256  
   717) 2021/05/08 11:00:00     4.132      0.255  
   718) 2021/05/08 11:15:00     4.050      0.252  
   719) 2021/05/08 11:30:00     3.938      0.256  
   720) 2021/05/08 11:45:00     3.784      0.258  
   721) 2021/05/08 12:00:00     3.599      0.268  
   722) 2021/05/08 12:15:00     3.391      0.288  
   723) 2021/05/08 12:30:00     3.165      0.314  
   724) 2021/05/08 12:45:00     2.927      0.342  
   725) 2021/05/08 13:00:00     2.673      0.356  
   726) 2021/05/08 13:15:00     2.417      0.361  
   727) 2021/05/08 13:30:00     2.175      0.359  
   728) 2021/05/08 13:45:00     1.955      0.348  
   729) 2021/05/08 14:00:00     1.768      0.325  
   730) 2021/05/08 14:15:00     1.635      0.304  
   731) 2021/05/08 14:30:00     1.552      0.276  
   732) 2021/05/08 14:45:00     1.523      0.248  
   733) 2021/05/08 15:00:00     1.542      0.220  
   734) 2021/05/08 15:15:00     1.608      0.205  
   735) 2021/05/08 15:30:00     1.700      0.195  
   736) 2021/05/08 15:45:00     1.800      0.185  
   737) 2021/05/08 16:00:00     1.896      0.173  
   738) 2021/05/08 16:15:00     1.991      0.170  
   739) 2021/05/08 16:30:00     2.078      0.172  
   740) 2021/05/08 16:45:00     2.158      0.181  
   741) 2021/05/08 17:00:00     2.236      0.201  
   742) 2021/05/08 17:15:00     2.304      0.220  
   743) 2021/05/08 17:30:00     2.364      0.234  
   744) 2021/05/08 17:45:00     2.428      0.245  
   745) 2021/05/08 18:00:00     2.502      0.249  
   746) 2021/05/08 18:15:00     2.602      0.253  
   747) 2021/05/08 18:30:00     2.731      0.256  
   748) 2021/05/08 18:45:00     2.885      0.253  
   749) 2021/05/08 19:00:00     3.062      0.247  
   750) 2021/05/08 19:15:00     3.243      0.225  
   751) 2021/05/08 19:30:00     3.436      0.208  
   752) 2021/05/08 19:45:00     3.627      0.188  
   753) 2021/05/08 20:00:00     3.821      0.180  
   754) 2021/05/08 20:15:00     4.006      0.178  
   755) 2021/05/08 20:30:00     4.186      0.191  
   756) 2021/05/08 20:45:00     4.337      0.202  
   757) 2021/05/08 21:00:00     4.465      0.220  
   758) 2021/05/08 21:15:00     4.556      0.237  
   759) 2021/05/08 21:30:00     4.607      0.248  
   760) 2021/05/08 21:45:00     4.614      0.245  
   761) 2021/05/08 22:00:00     4.583      0.225  
   762) 2021/05/08 22:15:00     4.525      0.191  
   763) 2021/05/08 22:30:00     4.463      0.156  
   764) 2021/05/08 22:45:00     4.405      0.127  
   765) 2021/05/08 23:00:00     4.358      0.114  
   766) 2021/05/08 23:15:00     4.302      0.104  
   767) 2021/05/08 23:30:00     4.228      0.103  
   768) 2021/05/08 23:45:00     4.118      0.102  
   769) 2021/05/09 00:00:00     3.967      0.103  
   770) 2021/05/09 00:15:00     3.787      0.120  
   771) 2021/05/09 00:30:00     3.580      0.151  
   772) 2021/05/09 00:45:00     3.355      0.197  
   773) 2021/05/09 01:00:00     3.109      0.243  
   774) 2021/05/09 01:15:00     2.851      0.288  
   775) 2021/05/09 01:30:00     2.585      0.323  
   776) 2021/05/09 01:45:00     2.315      0.340  
   777) 2021/05/09 02:00:00     2.061      0.345  
   778) 2021/05/09 02:15:00     1.833      0.334  
   779) 2021/05/09 02:30:00     1.653      0.316  
   780) 2021/05/09 02:45:00     1.528      0.292  
   781) 2021/05/09 03:00:00     1.467      0.268  
   782) 2021/05/09 03:15:00     1.472      0.253  
   783) 2021/05/09 03:30:00     1.528      0.243  
   784) 2021/05/09 03:45:00     1.609      0.227  
   785) 2021/05/09 04:00:00     1.704      0.210  
   786) 2021/05/09 04:15:00     1.801      0.191  
   787) 2021/05/09 04:30:00     1.896      0.177  
   788) 2021/05/09 04:45:00     1.995      0.181  
   789) 2021/05/09 05:00:00     2.095      0.203  
   790) 2021/05/09 05:15:00     2.187      0.232  
   791) 2021/05/09 05:30:00     2.261      0.257  
   792) 2021/05/09 05:45:00     2.318      0.272  
   793) 2021/05/09 06:00:00     2.364      0.273  
   794) 2021/05/09 06:15:00     2.418      0.270  
   795) 2021/05/09 06:30:00     2.500      0.272  
   796) 2021/05/09 06:45:00     2.628      0.290  
   797) 2021/05/09 07:00:00     2.787      0.307  
   798) 2021/05/09 07:15:00     2.956      0.304  
   799) 2021/05/09 07:30:00     3.142      0.296  
   800) 2021/05/09 07:45:00     3.331      0.279  
   801) 2021/05/09 08:00:00     3.529      0.269  
   802) 2021/05/09 08:15:00     3.725      0.263  
   803) 2021/05/09 08:30:00     3.926      0.277  
   804) 2021/05/09 08:45:00     4.107      0.291  
   805) 2021/05/09 09:00:00     4.269      0.312  
   806) 2021/05/09 09:15:00     4.391      0.325  
   807) 2021/05/09 09:30:00     4.485      0.346  
   808) 2021/05/09 09:45:00     4.521      0.345  
   809) 2021/05/09 10:00:00     4.516      0.335  
   810) 2021/05/09 10:15:00     4.468      0.306  
   811) 2021/05/09 10:30:00     4.401      0.270  
   812) 2021/05/09 10:45:00     4.329      0.231  
   813) 2021/05/09 11:00:00     4.271      0.202  
   814) 2021/05/09 11:15:00     4.227      0.185  
   815) 2021/05/09 11:30:00     4.195      0.186  
   816) 2021/05/09 11:45:00     4.141      0.182  
   817) 2021/05/09 12:00:00     4.054      0.176  
   818) 2021/05/09 12:15:00     3.915      0.160  
   819) 2021/05/09 12:30:00     3.740      0.154  
   820) 2021/05/09 12:45:00     3.532      0.160  
   821) 2021/05/09 13:00:00     3.300      0.180  
   822) 2021/05/09 13:15:00     3.056      0.216  
   823) 2021/05/09 13:30:00     2.788      0.246  
   824) 2021/05/09 13:45:00     2.514      0.274  
   825) 2021/05/09 14:00:00     2.237      0.291  
   826) 2021/05/09 14:15:00     1.980      0.305  
   827) 2021/05/09 14:30:00     1.756      0.313  
   828) 2021/05/09 14:45:00     1.574      0.310  
   829) 2021/05/09 15:00:00     1.443      0.295  
   830) 2021/05/09 15:15:00     1.373      0.273  
   831) 2021/05/09 15:30:00     1.367      0.250  
   832) 2021/05/09 15:45:00     1.436      0.248  
   833) 2021/05/09 16:00:00     1.533      0.235  
   834) 2021/05/09 16:15:00     1.653      0.222  
   835) 2021/05/09 16:30:00     1.787      0.216  
   836) 2021/05/09 16:45:00     1.894      0.189  
   837) 2021/05/09 17:00:00     2.003      0.179  
   838) 2021/05/09 17:15:00     2.102      0.177  
   839) 2021/05/09 17:30:00     2.191      0.186  
   840) 2021/05/09 17:45:00     2.276      0.209  
   841) 2021/05/09 18:00:00     2.342      0.224  
   842) 2021/05/09 18:15:00     2.404      0.238  
   843) 2021/05/09 18:30:00     2.473      0.251  
   844) 2021/05/09 18:45:00     2.554      0.255  
   845) 2021/05/09 19:00:00     2.691      0.287  
   846) 2021/05/09 19:15:00     2.858      0.315  
   847) 2021/05/09 19:30:00     3.033      0.318  
   848) 2021/05/09 19:45:00     3.234      0.320  
   849) 2021/05/09 20:00:00     3.429      0.298  
   850) 2021/05/09 20:15:00     3.636      0.282  
   851) 2021/05/09 20:30:00     3.837      0.262  
   852) 2021/05/09 20:45:00     4.062      0.278  
   853) 2021/05/09 21:00:00     4.269      0.294  
   854) 2021/05/09 21:15:00     4.451      0.311  
   855) 2021/05/09 21:30:00     4.593      0.321  
   856) 2021/05/09 21:45:00     4.711      0.344  
   857) 2021/05/09 22:00:00     4.778      0.355  
   858) 2021/05/09 22:15:00     4.812      0.371  
   859) 2021/05/09 22:30:00     4.809      0.379  
   860) 2021/05/09 22:45:00     4.772      0.372  
   861) 2021/05/09 23:00:00     4.716      0.352  
   862) 2021/05/09 23:15:00     4.663      0.334  
   863) 2021/05/09 23:30:00     4.613      0.317  
   864) 2021/05/09 23:45:00     4.563      0.302  
   865) 2021/05/10 00:00:00     4.482      0.272  
   866) 2021/05/10 00:15:00     4.391      0.262  
   867) 2021/05/10 00:30:00     4.247      0.239  
   868) 2021/05/10 00:45:00     4.065      0.227  
   869) 2021/05/10 01:00:00     3.850      0.231  
   870) 2021/05/10 01:15:00     3.608      0.251  
   871) 2021/05/10 01:30:00     3.341      0.281  
   872) 2021/05/10 01:45:00     3.062      0.321  
   873) 2021/05/10 02:00:00     2.772      0.359  
   874) 2021/05/10 02:15:00     2.474      0.386  
   875) 2021/05/10 02:30:00     2.179      0.396  
   876) 2021/05/10 02:45:00     1.907      0.393  
   877) 2021/05/10 03:00:00     1.690      0.394  
   878) 2021/05/10 03:15:00     1.528      0.386  
   879) 2021/05/10 03:30:00     1.439      0.380  
   880) 2021/05/10 03:45:00     1.421      0.376  
   881) 2021/05/10 04:00:00     1.478      0.383  
   882) 2021/05/10 04:15:00     1.576      0.385  
   883) 2021/05/10 04:30:00     1.691      0.372  
   884) 2021/05/10 04:45:00     1.804      0.345  
   885) 2021/05/10 05:00:00     1.925      0.327  
   886) 2021/05/10 05:15:00     2.049      0.325  
   887) 2021/05/10 05:30:00     2.163      0.331  
   888) 2021/05/10 05:45:00     2.265      0.346  
   889) 2021/05/10 06:00:00     2.351      0.365  
   890) 2021/05/10 06:15:00     2.420      0.380  
   891) 2021/05/10 06:30:00     2.471      0.383  
   892) 2021/05/10 06:45:00     2.522      0.380  
   893) 2021/05/10 07:00:00     2.588      0.376  
   894) 2021/05/10 07:15:00     2.698      0.388  
   895) 2021/05/10 07:30:00     2.840      0.400  
   896) 2021/05/10 07:45:00     3.014      0.412  
   897) 2021/05/10 08:00:00     3.208      0.415  
   898) 2021/05/10 08:15:00     3.413      0.410  
   899) 2021/05/10 08:30:00     3.619      0.397  
   900) 2021/05/10 08:45:00     3.832      0.394  
   901) 2021/05/10 09:00:00     4.036      0.391  
   902) 2021/05/10 09:15:00     4.233      0.401  
   903) 2021/05/10 09:30:00     4.396      0.402  
   904) 2021/05/10 09:45:00     4.528      0.403  
   905) 2021/05/10 10:00:00     4.622      0.405  
   906) 2021/05/10 10:15:00     4.681      0.411  
   907) 2021/05/10 10:30:00     4.695      0.410  
   908) 2021/05/10 10:45:00     4.673      0.404  
   909) 2021/05/10 11:00:00     4.628      0.396  
   910) 2021/05/10 11:15:00     4.563      0.374  
   911) 2021/05/10 11:30:00     4.499      0.350  
   912) 2021/05/10 11:45:00     4.441      0.326  
   913) 2021/05/10 12:00:00     4.388      0.304  
   914) 2021/05/10 12:15:00     4.334      0.290  
   915) 2021/05/10 12:30:00     4.255      0.275  
   916) 2021/05/10 12:45:00     4.142      0.262  
   917) 2021/05/10 13:00:00     3.975      0.242  
   918) 2021/05/10 13:15:00     3.762      0.225  
   919) 2021/05/10 13:30:00     3.518      0.223  
   920) 2021/05/10 13:45:00     3.250      0.234  
   921) 2021/05/10 14:00:00     2.962      0.252  
   922) 2021/05/10 14:15:00     2.668      0.277  
   923) 2021/05/10 14:30:00     2.364      0.291  
   924) 2021/05/10 14:45:00     2.072      0.302  
   925) 2021/05/10 15:00:00     1.798      0.299  
   926) 2021/05/10 15:15:00     1.579      0.303  
   927) 2021/05/10 15:30:00     1.416      0.302  
   928) 2021/05/10 15:45:00     1.326      0.302  
   929) 2021/05/10 16:00:00     1.317      0.311  
   930) 2021/05/10 16:15:00     1.376      0.322  
   931) 2021/05/10 16:30:00     1.465      0.310  
   932) 2021/05/10 16:45:00     1.570      0.278  
   933) 2021/05/10 17:00:00     1.690      0.244  
   934) 2021/05/10 17:15:00     1.812      0.211  
   935) 2021/05/10 17:30:00     1.928      0.184  
   936) 2021/05/10 17:45:00     2.034      0.166  
   937) 2021/05/10 18:00:00     2.129      0.160  
   938) 2021/05/10 18:15:00     2.208      0.159  
   939) 2021/05/10 18:30:00     2.270      0.158  
   940) 2021/05/10 18:45:00     2.326      0.159  
   941) 2021/05/10 19:00:00     2.387      0.163  
   942) 2021/05/10 19:15:00     2.471      0.176  
   943) 2021/05/10 19:30:00     2.587      0.196  
   944) 2021/05/10 19:45:00     2.737      0.218  
   945) 2021/05/10 20:00:00     2.907      0.227  
   946) 2021/05/10 20:15:00     3.095      0.224  
   947) 2021/05/10 20:30:00     3.294      0.211  
   948) 2021/05/10 20:45:00     3.498      0.190  
   949) 2021/05/10 21:00:00     3.709      0.175  
   950) 2021/05/10 21:15:00     3.920      0.168  
   951) 2021/05/10 21:30:00     4.123      0.169  
   952) 2021/05/10 21:45:00     4.303      0.172  
   953) 2021/05/10 22:00:00     4.443      0.164  
   954) 2021/05/10 22:15:00     4.552      0.163  
   955) 2021/05/10 22:30:00     4.623      0.165  
   956) 2021/05/10 22:45:00     4.670      0.183  
   957) 2021/05/10 23:00:00     4.679      0.198  
   958) 2021/05/10 23:15:00     4.650      0.200  
   959) 2021/05/10 23:30:00     4.587      0.181  
   960) 2021/05/10 23:45:00     4.513      0.151  
   961) 2021/05/11 00:00:00     4.450      0.129  
   962) 2021/05/11 00:15:00     4.399      0.118  
   963) 2021/05/11 00:30:00     4.349      0.115  
   964) 2021/05/11 00:45:00     4.280      0.115  
   965) 2021/05/11 01:00:00     4.164      0.105  
   966) 2021/05/11 01:15:00     3.991      0.084  
   967) 2021/05/11 01:30:00     3.775      0.071  
   968) 2021/05/11 01:45:00     3.521      0.068  
   969) 2021/05/11 02:00:00     3.247      0.086  
   970) 2021/05/11 02:15:00     2.954      0.112  
   971) 2021/05/11 02:30:00     2.645      0.138  
   972) 2021/05/11 02:45:00     2.328      0.158  
   973) 2021/05/11 03:00:00     2.018      0.170  
   974) 2021/05/11 03:15:00     1.727      0.171  
   975) 2021/05/11 03:30:00     1.489      0.179  
   976) 2021/05/11 03:45:00     1.303      0.179  
   977) 2021/05/11 04:00:00     1.187      0.179  
   978) 2021/05/11 04:15:00     1.163      0.197  
   979) 2021/05/11 04:30:00     1.211      0.218  
   980) 2021/05/11 04:45:00     1.296      0.219  
   981) 2021/05/11 05:00:00     1.414      0.212  
   982) 2021/05/11 05:15:00     1.543      0.194  
   983) 2021/05/11 05:30:00     1.683      0.182  
   984) 2021/05/11 05:45:00     1.819      0.175  
   985) 2021/05/11 06:00:00     1.951      0.182  
   986) 2021/05/11 06:15:00     2.065      0.192  
   987) 2021/05/11 06:30:00     2.157      0.201  
   988) 2021/05/11 06:45:00     2.228      0.206  
   989) 2021/05/11 07:00:00     2.277      0.197  
   990) 2021/05/11 07:15:00     2.327      0.188  
   991) 2021/05/11 07:30:00     2.398      0.186  
   992) 2021/05/11 07:45:00     2.507      0.200  
   993) 2021/05/11 08:00:00     2.652      0.219  
   994) 2021/05/11 08:15:00     2.819      0.229  
   995) 2021/05/11 08:30:00     3.011      0.235  
   996) 2021/05/11 08:45:00     3.208      0.224  
   997) 2021/05/11 09:00:00     3.414      0.210  
   998) 2021/05/11 09:15:00     3.627      0.201  
   999) 2021/05/11 09:30:00     3.848      0.209  
  1000) 2021/05/11 09:45:00     4.054      0.218  
  1001) 2021/05/11 10:00:00     4.240      0.230  
  1002) 2021/05/11 10:15:00     4.382      0.227  
  1003) 2021/05/11 10:30:00     4.485      0.222  
  1004) 2021/05/11 10:45:00     4.555      0.224  
  1005) 2021/05/11 11:00:00     4.594      0.234  
  1006) 2021/05/11 11:15:00     4.602      0.249  
  1007) 2021/05/11 11:30:00     4.579      0.258  
  1008) 2021/05/11 11:45:00     4.522      0.246  
  1009) 2021/05/11 12:00:00     4.450      0.222  
  1010) 2021/05/11 12:15:00     4.382      0.197  
  1011) 2021/05/11 12:30:00     4.334      0.188  
  1012) 2021/05/11 12:45:00     4.295      0.192  
  1013) 2021/05/11 13:00:00     4.250      0.207  
  1014) 2021/05/11 13:15:00     4.166      0.216  
  1015) 2021/05/11 13:30:00     4.015      0.202  
  1016) 2021/05/11 13:45:00     3.801      0.175  
  1017) 2021/05/11 14:00:00     3.549      0.158  
  1018) 2021/05/11 14:15:00     3.270      0.155  
  1019) 2021/05/11 14:30:00     2.975      0.165  
  1020) 2021/05/11 14:45:00     2.671      0.182  
  1021) 2021/05/11 15:00:00     2.356      0.191  
  1022) 2021/05/11 15:15:00     2.053      0.198  
  1023) 2021/05/11 15:30:00     1.773      0.201  
  1024) 2021/05/11 15:45:00     1.542      0.209  
  1025) 2021/05/11 16:00:00     1.367      0.216  
  1026) 2021/05/11 16:15:00     1.264      0.228  
  1027) 2021/05/11 16:30:00     1.245      0.252  
  1028) 2021/05/11 16:45:00     1.315      0.296  
  1029) 2021/05/11 17:00:00     1.443      0.339  
  1030) 2021/05/11 17:15:00     1.583      0.353  
